configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,type,value_leading,value_overall,fraction_leading_ben_del_neu,fraction_overall_ben_del_neu,fraction_leading_ben_del_neu_no,fraction_overall_ben_del_neu_no
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31787,A,deleterious,44,1563,0.23783783783783785,0.3875526903049839,0.0088,0.3126
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31787,A,neutral,0,744,0.0,0.18447805603768908,0.0,0.1488
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31787,A,no_mutation,4815,967,0,0.4279692536573271,0,0.1934
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31787,B,beneficial,111,1019,0.8671875,0.48066037735849054,0.0222,0.2038
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31787,B,deleterious,17,874,0.1328125,0.41226415094339625,0.0034,0.1748
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31787,B,neutral,0,227,0.0,0.10707547169811321,0.0,0.0454
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31787,B,no_mutation,4872,2880,0,0.48066037735849054,0,0.576
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31788,A,beneficial,137,1678,0.7569060773480663,0.4179327521793275,0.0274,0.3356
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31788,A,deleterious,44,1586,0.2430939226519337,0.3950186799501868,0.0088,0.3172
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31788,A,neutral,0,751,0.0,0.18704856787048568,0.0,0.1502
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31788,A,no_mutation,4819,985,0,0.4179327521793275,0,0.197
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31788,B,beneficial,103,995,0.865546218487395,0.4695611137328929,0.0206,0.199
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31788,B,deleterious,16,913,0.13445378151260504,0.43086361491269465,0.0032,0.1826
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31788,B,neutral,0,211,0.0,0.09957527135441246,0.0,0.0422
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31788,B,no_mutation,4881,2881,0,0.4695611137328929,0,0.5762
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31789,A,beneficial,132,1713,0.7630057803468208,0.422962962962963,0.0264,0.3426
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31789,A,deleterious,41,1609,0.23699421965317918,0.39728395061728394,0.0082,0.3218
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31789,A,neutral,0,728,0.0,0.1797530864197531,0.0,0.1456
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31789,A,no_mutation,4827,950,0,0.422962962962963,0,0.19
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31789,B,beneficial,112,1019,0.8484848484848485,0.4797551789077213,0.0224,0.2038
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31789,B,deleterious,20,909,0.15151515151515152,0.4279661016949153,0.004,0.1818
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31789,B,neutral,0,196,0.0,0.09227871939736347,0.0,0.0392
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31789,B,no_mutation,4868,2876,0,0.4797551789077213,0,0.5752
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31790,A,beneficial,116,1693,0.725,0.42272159800249687,0.0232,0.3386
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31790,A,deleterious,44,1605,0.275,0.40074906367041196,0.0088,0.321
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31790,A,neutral,0,707,0.0,0.17652933832709114,0.0,0.1414
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31790,A,no_mutation,4840,995,0,0.42272159800249687,0,0.199
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31790,B,beneficial,87,982,0.8365384615384616,0.47234247234247234,0.0174,0.1964
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31790,B,deleterious,17,894,0.16346153846153846,0.43001443001443,0.0034,0.1788
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31790,B,neutral,0,203,0.0,0.09764309764309764,0.0,0.0406
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31790,B,no_mutation,4896,2921,0,0.47234247234247234,0,0.5842
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31791,A,beneficial,130,1661,0.7471264367816092,0.42361642438153535,0.026,0.3322
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31791,A,deleterious,44,1564,0.25287356321839083,0.3988778372864065,0.0088,0.3128
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31791,A,neutral,0,696,0.0,0.17750573833205815,0.0,0.1392
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31791,A,no_mutation,4826,1079,0,0.42361642438153535,0,0.2158
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31791,B,beneficial,95,984,0.8482142857142857,0.47284959154252765,0.019,0.1968
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31791,B,deleterious,17,897,0.15178571428571427,0.43104276790004803,0.0034,0.1794
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31791,B,neutral,0,200,0.0,0.09610764055742431,0.0,0.04
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31791,B,no_mutation,4888,2919,0,0.47284959154252765,0,0.5838
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31792,A,beneficial,128,1662,0.7231638418079096,0.42044017202124967,0.0256,0.3324
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31792,A,deleterious,49,1584,0.2768361581920904,0.4007083227928156,0.0098,0.3168
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31792,A,neutral,0,707,0.0,0.17885150518593473,0.0,0.1414
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31792,A,no_mutation,4823,1047,0,0.42044017202124967,0,0.2094
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31792,B,beneficial,98,1004,0.8448275862068966,0.4817658349328215,0.0196,0.2008
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31792,B,deleterious,18,882,0.15517241379310345,0.42322456813819576,0.0036,0.1764
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31792,B,neutral,0,198,0.0,0.09500959692898273,0.0,0.0396
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31792,B,no_mutation,4884,2916,0,0.4817658349328215,0,0.5832
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31793,A,beneficial,133,1690,0.7471910112359551,0.42144638403990026,0.0266,0.338
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31793,A,deleterious,45,1579,0.25280898876404495,0.39376558603491274,0.009,0.3158
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31793,A,neutral,0,741,0.0,0.18478802992518703,0.0,0.1482
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31793,A,no_mutation,4822,990,0,0.42144638403990026,0,0.198
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31793,B,beneficial,109,1002,0.8650793650793651,0.4847605224963715,0.0218,0.2004
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31793,B,deleterious,17,895,0.1349206349206349,0.43299467827769716,0.0034,0.179
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31793,B,neutral,0,170,0.0,0.0822447992259313,0.0,0.034
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31793,B,no_mutation,4874,2933,0,0.4847605224963715,0,0.5866
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31794,A,beneficial,123,1649,0.7321428571428571,0.4142175332830947,0.0246,0.3298
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31794,A,deleterious,45,1585,0.26785714285714285,0.39814117056016074,0.009,0.317
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31794,A,neutral,0,747,0.0,0.18764129615674455,0.0,0.1494
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31794,A,no_mutation,4832,1019,0,0.4142175332830947,0,0.2038
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31794,B,beneficial,92,1021,0.8440366972477065,0.47732585320243104,0.0184,0.2042
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31794,B,deleterious,17,910,0.1559633027522936,0.4254324450677887,0.0034,0.182
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31794,B,neutral,0,208,0.0,0.09724170172978028,0.0,0.0416
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31794,B,no_mutation,4891,2861,0,0.47732585320243104,0,0.5722
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31795,A,beneficial,141,1705,0.7382198952879581,0.4260369815092454,0.0282,0.341
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31795,A,deleterious,50,1590,0.2617801047120419,0.39730134932533734,0.01,0.318
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31795,A,neutral,0,707,0.0,0.17666166916541728,0.0,0.1414
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31795,A,no_mutation,4809,998,0,0.4260369815092454,0,0.1996
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31795,B,beneficial,105,990,0.8536585365853658,0.47075606276747506,0.021,0.198
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31795,B,deleterious,18,916,0.14634146341463414,0.43556823585354254,0.0036,0.1832
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31795,B,neutral,0,197,0.0,0.0936757013789824,0.0,0.0394
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31795,B,no_mutation,4877,2897,0,0.47075606276747506,0,0.5794
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31796,A,beneficial,115,1656,0.7467532467532467,0.42126685321801066,0.023,0.3312
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31796,A,deleterious,39,1553,0.2532467532467532,0.39506486899007887,0.0078,0.3106
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31796,A,neutral,0,722,0.0,0.18366827779191044,0.0,0.1444
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31796,A,no_mutation,4846,1069,0,0.42126685321801066,0,0.2138
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31796,B,beneficial,92,991,0.8598130841121495,0.4725798760133524,0.0184,0.1982
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31796,B,deleterious,15,913,0.14018691588785046,0.43538388173581305,0.003,0.1826
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31796,B,neutral,0,193,0.0,0.09203624225083452,0.0,0.0386
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31796,B,no_mutation,4893,2903,0,0.4725798760133524,0,0.5806
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31797,A,beneficial,125,1702,0.7267441860465116,0.42338308457711443,0.025,0.3404
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31797,A,deleterious,47,1600,0.27325581395348836,0.39800995024875624,0.0094,0.32
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31797,A,neutral,0,718,0.0,0.17860696517412936,0.0,0.1436
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31797,A,no_mutation,4828,980,0,0.42338308457711443,0,0.196
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31797,B,beneficial,100,1021,0.8264462809917356,0.47334260547056095,0.02,0.2042
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31797,B,deleterious,21,939,0.17355371900826447,0.43532684283727396,0.0042,0.1878
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31797,B,neutral,0,197,0.0,0.09133055169216504,0.0,0.0394
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31797,B,no_mutation,4879,2843,0,0.47334260547056095,0,0.5686
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31798,A,beneficial,131,1711,0.7443181818181818,0.4308738353059683,0.0262,0.3422
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31798,A,deleterious,45,1575,0.2556818181818182,0.39662553512969023,0.009,0.315
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31798,A,neutral,0,685,0.0,0.17250062956434148,0.0,0.137
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31798,A,no_mutation,4824,1029,0,0.4308738353059683,0,0.2058
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31798,B,beneficial,103,1013,0.8442622950819673,0.48009478672985784,0.0206,0.2026
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31798,B,deleterious,19,907,0.1557377049180328,0.42985781990521327,0.0038,0.1814
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31798,B,neutral,0,190,0.0,0.09004739336492891,0.0,0.038
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31798,B,no_mutation,4878,2890,0,0.48009478672985784,0,0.578
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31799,A,beneficial,137,1655,0.732620320855615,0.4194120628484541,0.0274,0.331
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31799,A,deleterious,50,1554,0.26737967914438504,0.3938165230613279,0.01,0.3108
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31799,A,neutral,0,737,0.0,0.18677141409021794,0.0,0.1474
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31799,A,no_mutation,4813,1054,0,0.4194120628484541,0,0.2108
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31799,B,beneficial,96,1005,0.8495575221238938,0.47788873038516405,0.0192,0.201
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31799,B,deleterious,17,897,0.1504424778761062,0.42653352353780316,0.0034,0.1794
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31799,B,neutral,0,201,0.0,0.09557774607703282,0.0,0.0402
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31799,B,no_mutation,4887,2897,0,0.47788873038516405,0,0.5794
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31800,A,beneficial,139,1693,0.7354497354497355,0.4194747274529237,0.0278,0.3386
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31800,A,deleterious,50,1635,0.26455026455026454,0.40510406342913774,0.01,0.327
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31800,A,neutral,0,708,0.0,0.17542120911793854,0.0,0.1416
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.03,1000,31800,A,no_mutation,4811,964,0,0.4194747274529237,0,0.1928
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31800,B,beneficial,106,1029,0.8617886178861789,0.47616844053678853,0.0212,0.2058
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31800,B,deleterious,17,903,0.13821138211382114,0.4178621008792226,0.0034,0.1806
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31800,B,neutral,0,229,0.0,0.10596945858398889,0.0,0.0458
DIFF_MUT_2,"1000, 0.03, 0.01",oneOffLockstep,0.01,1000,31800,B,no_mutation,4877,2839,0,0.47616844053678853,0,0.5678
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32001,A,beneficial,282,1648,0.5183823529411765,0.4256198347107438,0.0564,0.3296
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32001,A,deleterious,262,1614,0.48161764705882354,0.4168388429752066,0.0524,0.3228
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32001,A,neutral,0,610,0.0,0.15754132231404958,0.0,0.122
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32001,A,no_mutation,4456,1128,0,0.4256198347107438,0,0.2256
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32001,B,beneficial,106,974,0.5492227979274611,0.4449520328917314,0.0212,0.1948
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32001,B,deleterious,87,1017,0.45077720207253885,0.4645957058017359,0.0174,0.2034
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32001,B,neutral,0,198,0.0,0.09045226130653267,0.0,0.0396
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32001,B,no_mutation,4807,2811,0,0.4449520328917314,0,0.5622
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32002,A,beneficial,285,1637,0.5181818181818182,0.42431311560393986,0.057,0.3274
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32002,A,deleterious,265,1629,0.4818181818181818,0.42223950233281493,0.053,0.3258
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32002,A,neutral,0,592,0.0,0.1534473820632452,0.0,0.1184
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32002,A,no_mutation,4450,1142,0,0.42431311560393986,0,0.2284
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32002,B,beneficial,106,972,0.572972972972973,0.45526932084309135,0.0212,0.1944
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32002,B,deleterious,79,970,0.42702702702702705,0.45433255269320844,0.0158,0.194
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32002,B,neutral,0,193,0.0,0.09039812646370024,0.0,0.0386
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32002,B,no_mutation,4815,2865,0,0.45526932084309135,0,0.573
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32003,A,beneficial,280,1645,0.532319391634981,0.42894393741851367,0.056,0.329
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32003,A,deleterious,246,1602,0.467680608365019,0.4177314211212516,0.0492,0.3204
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32003,A,neutral,0,588,0.0,0.15332464146023467,0.0,0.1176
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32003,A,no_mutation,4474,1165,0,0.42894393741851367,0,0.233
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32003,B,beneficial,102,1003,0.5795454545454546,0.4613615455381785,0.0204,0.2006
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32003,B,deleterious,74,996,0.42045454545454547,0.45814167433302666,0.0148,0.1992
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32003,B,neutral,0,175,0.0,0.08049678012879485,0.0,0.035
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32003,B,no_mutation,4824,2826,0,0.4613615455381785,0,0.5652
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32004,A,beneficial,297,1670,0.541970802919708,0.43455633619568046,0.0594,0.334
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32004,A,deleterious,251,1618,0.458029197080292,0.42102524069737185,0.0502,0.3236
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32004,A,neutral,0,555,0.0,0.1444184231069477,0.0,0.111
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32004,A,no_mutation,4452,1157,0,0.43455633619568046,0,0.2314
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32004,B,beneficial,106,974,0.5760869565217391,0.444140446876425,0.0212,0.1948
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32004,B,deleterious,78,983,0.42391304347826086,0.4482444140446876,0.0156,0.1966
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32004,B,neutral,0,236,0.0,0.10761513907888737,0.0,0.0472
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32004,B,no_mutation,4816,2807,0,0.444140446876425,0,0.5614
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32005,A,beneficial,273,1659,0.5311284046692607,0.43486238532110094,0.0546,0.3318
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32005,A,deleterious,241,1618,0.4688715953307393,0.4241153342070773,0.0482,0.3236
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32005,A,neutral,0,538,0.0,0.14102228047182175,0.0,0.1076
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32005,A,no_mutation,4486,1185,0,0.43486238532110094,0,0.237
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32005,B,beneficial,109,1009,0.5860215053763441,0.44488536155202824,0.0218,0.2018
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32005,B,deleterious,77,1040,0.41397849462365593,0.4585537918871252,0.0154,0.208
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32005,B,neutral,0,219,0.0,0.09656084656084656,0.0,0.0438
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32005,B,no_mutation,4814,2732,0,0.44488536155202824,0,0.5464
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32006,A,beneficial,280,1661,0.5374280230326296,0.4253521126760563,0.056,0.3322
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32006,A,deleterious,241,1628,0.46257197696737046,0.4169014084507042,0.0482,0.3256
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32006,A,neutral,0,616,0.0,0.15774647887323945,0.0,0.1232
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32006,A,no_mutation,4479,1095,0,0.4253521126760563,0,0.219
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32006,B,beneficial,119,1032,0.5748792270531401,0.4580559254327563,0.0238,0.2064
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32006,B,deleterious,88,1002,0.4251207729468599,0.4447403462050599,0.0176,0.2004
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32006,B,neutral,0,219,0.0,0.09720372836218376,0.0,0.0438
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32006,B,no_mutation,4793,2747,0,0.4580559254327563,0,0.5494
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32007,A,beneficial,273,1623,0.5239923224568138,0.4197051978277735,0.0546,0.3246
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32007,A,deleterious,248,1625,0.4760076775431862,0.42022239462115335,0.0496,0.325
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32007,A,neutral,0,619,0.0,0.1600724075510732,0.0,0.1238
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32007,A,no_mutation,4479,1133,0,0.4197051978277735,0,0.2266
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32007,B,beneficial,130,993,0.5652173913043478,0.4616457461645746,0.026,0.1986
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32007,B,deleterious,100,965,0.43478260869565216,0.4486285448628545,0.02,0.193
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32007,B,neutral,0,193,0.0,0.0897257089725709,0.0,0.0386
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32007,B,no_mutation,4770,2849,0,0.4616457461645746,0,0.5698
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32008,A,beneficial,275,1640,0.5392156862745098,0.42887029288702927,0.055,0.328
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32008,A,deleterious,235,1582,0.46078431372549017,0.41370292887029286,0.047,0.3164
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32008,A,neutral,0,602,0.0,0.1574267782426778,0.0,0.1204
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32008,A,no_mutation,4490,1176,0,0.42887029288702927,0,0.2352
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32008,B,beneficial,102,986,0.5730337078651685,0.4583914458391446,0.0204,0.1972
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32008,B,deleterious,76,996,0.42696629213483145,0.4630404463040446,0.0152,0.1992
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32008,B,neutral,0,169,0.0,0.07856810785681079,0.0,0.0338
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.01,1000,32008,B,no_mutation,4822,2849,0,0.4583914458391446,0,0.5698
DIFF_MUT_2,"1000, 0.03, 0.01",bFollowsA,0.03,1000,32009,A,beneficial,288,1637,0.5343228200371057,0.4245331950207469,0.0576,0.3274
