configuration,pop_mut,scenario,mutation_rate,population_size,replicate_seed,cell,fitness_value_cell,fitness_value_organism
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30533,B,37.8,137.8
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30534,A,100.0,136.85
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30534,B,36.85,136.85
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30535,A,97.995,133.825
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30535,B,35.83,133.825
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30536,A,100.0,136.88
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30536,B,36.88,136.88
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30537,A,100.0,136.85
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30537,B,36.85,136.85
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30538,A,100.0,133.845
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30538,B,33.845,133.845
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30539,A,100.0,137.835
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30539,B,37.835,137.835
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30540,A,100.0,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30540,B,37.855,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30541,A,100.0,136.83
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30541,B,36.83,136.83
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30542,A,100.0,132.85
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30542,B,32.85,132.85
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30543,A,100.0,132.82
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30543,B,32.82,132.82
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30544,A,98.0,135.87
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30544,B,37.87,135.87
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30545,A,97.995,134.86
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30545,B,36.865,134.86
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30546,A,100.0,137.835
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30546,B,37.835,137.835
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30547,A,98.0,138.885
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30547,B,40.885,138.885
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30548,A,100.0,135.845
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30548,B,35.845,135.845
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30549,A,100.0,134.83
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30549,B,34.83,134.83
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.01,1000,30550,A,100.0,127.845
DIFF_MUT_1,"1000, 0.01, 0.03",bFollowsA,0.03,1000,30550,B,27.845,127.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30751,A,100.0,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30751,B,35.835,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30752,A,100.0,140.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30752,B,40.865,140.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30753,A,99.0,135.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30753,B,36.845,135.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30754,A,100.0,136.895
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30754,B,36.895,136.895
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30755,A,100.0,141.895
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30755,B,41.895,141.895
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30756,A,100.0,136.83
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30756,B,36.83,136.83
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30757,A,98.0,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30757,B,37.835,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30758,A,99.0,136.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30758,B,37.855,136.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30759,A,99.0,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30759,B,38.855,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30760,A,99.0,130.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30760,B,31.855,130.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30761,A,100.0,132.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30761,B,32.87,132.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30762,A,99.0,133.81
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30762,B,34.81,133.81
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30763,A,96.995,134.83
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30763,B,37.835,134.83
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30764,A,100.0,141.88
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30764,B,41.88,141.88
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30765,A,100.0,133.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30765,B,33.865,133.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30766,A,100.0,134.885
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30766,B,34.885,134.885
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30767,A,100.0,134.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30767,B,34.855,134.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30768,A,97.995,132.815
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30768,B,34.82,132.815
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30769,A,98.0,133.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30769,B,35.84,133.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30770,A,100.0,133.85
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30770,B,33.85,133.85
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30771,A,99.0,130.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30771,B,31.845,130.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30772,A,97.995,139.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30772,B,41.875,139.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30773,A,100.0,135.895
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30773,B,35.895,135.895
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30774,A,99.0,124.815
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30774,B,25.815,124.815
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30775,A,100.0,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30775,B,35.835,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30776,A,99.0,133.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30776,B,34.87,133.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30777,A,100.0,135.86
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30777,B,35.86,135.86
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30778,A,99.0,136.885
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30778,B,37.885,136.885
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30779,A,97.995,137.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30779,B,39.87,137.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30780,A,100.0,134.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30780,B,34.855,134.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30781,A,100.0,133.85
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30781,B,33.85,133.85
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30782,A,100.0,136.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30782,B,36.855,136.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30783,A,100.0,135.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30783,B,35.865,135.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30784,A,100.0,134.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30784,B,34.845,134.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30785,A,100.0,135.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30785,B,35.87,135.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30786,A,95.995,132.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30786,B,36.87,132.865
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30787,A,99.0,137.875
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30787,B,38.875,137.875
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30788,A,99.0,132.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30788,B,33.84,132.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30789,A,96.99,136.86
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30789,B,39.87,136.86
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30790,A,96.99,132.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30790,B,35.85,132.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30791,A,99.0,132.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30791,B,33.855,132.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30792,A,100.0,139.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30792,B,39.87,139.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30793,A,100.0,135.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30793,B,35.84,135.84
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30794,A,100.0,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30794,B,37.855,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30795,A,100.0,134.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30795,B,34.845,134.845
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30796,A,100.0,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30796,B,37.855,137.855
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30797,A,97.995,132.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30797,B,34.875,132.87
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30798,A,100.0,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30798,B,35.835,135.835
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30799,A,99.0,138.83
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30799,B,39.83,138.83
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.01,1000,30800,A,100.0,136.86
DIFF_MUT_1,"1000, 0.01, 0.03",independentAddition,0.03,1000,30800,B,36.86,136.86
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31001,A,0.745,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31001,B,-0.22,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31002,A,0.72,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31002,B,0.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31003,A,0.675,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31003,B,0.76,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31004,A,1.71,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31004,B,0.75,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31005,A,-0.26,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31005,B,1.76,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31006,A,-0.24,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31006,B,-0.195,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31007,A,-0.29,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31007,B,0.75,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31008,A,2.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31008,B,0.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31009,A,1.76,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31009,B,-0.27,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31010,A,-0.23,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31010,B,-0.27,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31011,A,0.715,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31011,B,-0.27,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31012,A,1.795,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31012,B,2.76,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31013,A,2.785,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31013,B,0.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31014,A,-0.265,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31014,B,-0.235,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31015,A,-0.235,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31015,B,-0.265,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31016,A,1.725,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31016,B,0.77,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31017,A,-0.235,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31017,B,-0.23,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31018,A,0.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31018,B,1.745,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31019,A,-0.265,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31019,B,-0.295,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31020,A,-0.295,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31020,B,0.725,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31021,A,5.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31021,B,1.745,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31022,A,4.77,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31022,B,-0.25,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31023,A,0.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31023,B,0.76,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31024,A,0.72,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31024,B,-0.27,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31025,A,1.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31025,B,0.77,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31026,A,-0.24,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31026,B,0.735,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31027,A,-0.21,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31027,B,-0.22,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31028,A,0.775,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31028,B,0.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31029,A,-0.265,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31029,B,-0.265,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31030,A,-0.29,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31030,B,-0.25,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31031,A,-0.255,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31031,B,1.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31032,A,0.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31032,B,0.775,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31033,A,0.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31033,B,-0.26,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31034,A,2.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31034,B,-0.28,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31035,A,2.75,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31035,B,0.785,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31036,A,-0.235,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31036,B,0.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31037,A,-0.265,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31037,B,-0.23,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31038,A,-0.19,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31038,B,2.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31039,A,0.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31039,B,-0.245,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31040,A,0.765,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31040,B,-0.29,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31041,A,1.75,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31041,B,-0.285,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31042,A,0.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31042,B,-0.26,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31043,A,0.755,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31043,B,-0.295,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31044,A,-0.29,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31044,B,-0.245,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31045,A,-0.235,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31045,B,-0.305,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31046,A,0.71,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31046,B,0.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31047,A,3.78,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31047,B,1.72,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31048,A,1.775,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31048,B,-0.21,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31049,A,-0.255,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31049,B,1.745,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.01,1000,31050,A,1.775,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",noSelPressureBoth,0.03,1000,31050,B,1.77,1.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31251,A,1051.0,1051.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31251,B,1051.0,1051.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31252,A,1062.0,1062.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31252,B,1062.0,1062.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31253,A,1053.0,1053.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31253,B,1053.0,1053.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31254,A,1025.0,1025.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31254,B,1025.0,1025.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31255,A,1069.0,1069.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31255,B,1069.0,1069.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31256,A,1065.0,1065.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31256,B,1065.0,1065.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31257,A,1054.0,1054.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31257,B,1054.0,1054.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31258,A,1075.0,1075.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31258,B,1075.0,1075.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31259,A,1047.0,1047.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31259,B,1047.0,1047.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31260,A,1082.0,1082.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31260,B,1082.0,1082.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31261,A,1042.0,1042.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31261,B,1042.0,1042.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31262,A,1069.0,1069.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.03,1000,31262,B,1069.0,1069.0
DIFF_MUT_1,"1000, 0.01, 0.03",matchingBitsLockstep,0.01,1000,31263,A,1044.0,1044.0
